,day,session,time_real,time_inapp,time_sess,id,variant,player_level,player_xp,anim_total,anim_socketed,anim_earned,anim_ids,anim_sets_unlck,anim_sets_max,anim_sets_cmplt,anim_sets_max_cmplt,egg_id,egg_prog,egg_goal,soft_earned,soft_spent,soft_bal,secondary_earned,secondary_spent,secondary_bal,premium_earned,premium_spent,premium_bal,candy_count,a,actions,actions_buy,actions_merge,actions_feed,actions_eggs,actions_level,actions_crate,actions_spin_1,actions_spin_2,actions_swap,actions_donate,as_1,as_2,as_3,as_4,as_5,as_6,as_7,as_8,as_9,as_10,as_11,as_12,as_13,as_14,as_15,as_16,as_17,as_18,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_13,a_14,a_15,a_16,a_17,a_18,a_19,a_20,a_21,a_22,a_23,a_24,a_25,a_26,a_27,a_28,a_29,a_30,a_31,a_32,a_33,a_34,a_35,a_36,a_37,a_38,a_39,a_40,a_41,a_42,a_43,a_44,a_45,a_46,a_47,a_48,a_49,a_50,a_52,a_53,a_54,a_55,a_57,a_58,a_59,a_60,a_61,a_63,a_64,a_65,a_66,a_67,a_73,a_85,a_87
95,1,1,96,96,96,0,Control,4,48,5,3,0,,5,5,0,0,4,10,15,3,0,189,0,0,5,0,0,0,0,[],1,,,"(5, 3),",,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1,1,97,97,97,0,Control,4,50,5,3,0,,5,5,0,0,4,10,15,3,2,190,0,0,5,0,0,0,1,[],1,"2,",,,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,1,1,98,98,98,0,Control,4,50,5,3,0,,5,5,0,0,4,10,15,3,0,193,0,0,5,0,0,0,1,[],0,,,,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,1,99,99,99,0,Control,4,52,5,3,0,,5,5,0,0,4,10,15,3,2,194,0,0,5,0,0,0,2,[],1,"2,",,,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,1,100,100,100,0,Control,4,52,5,3,0,,5,5,0,0,4,10,15,3,0,197,0,0,5,0,0,0,1,['BUY_CANDY'],1,,"3,",,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,1,1,101,101,101,0,Control,4,52,5,3,0,,5,5,0,0,4,10,15,3,0,200,0,0,5,0,0,0,1,['BUY_CANDY'],0,,,,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,1,1,102,102,102,0,Control,4,54,5,3,0,,5,5,0,0,4,10,15,3,2,201,0,0,5,0,0,0,2,[],1,"2,",,,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,1,1,103,103,103,0,Control,4,56,5,3,0,,5,5,0,0,4,10,15,3,2,202,0,0,5,0,0,0,3,[],1,"2,",,,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1,1,104,104,104,0,Control,4,56,5,3,0,,5,5,0,0,4,10,15,3,0,205,0,0,5,0,0,0,3,[],0,,,,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,1,105,105,105,0,Control,4,56,5,3,0,,5,5,0,0,4,10,15,3,0,208,0,0,5,0,0,0,2,['BUY_CANDY'],1,,"3,",,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1,1,106,106,106,0,Control,4,56,5,3,0,,5,5,0,0,4,10,15,3,0,211,0,0,5,0,0,0,1,[],1,,"4,",,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,1,1,107,107,107,0,Control,4,56,5,3,0,,5,5,0,0,4,10,15,3,0,214,0,0,5,0,0,0,1,[],0,,,,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1,1,108,108,108,0,Control,4,56,5,3,0,,5,5,0,0,4,18,15,3,0,217,0,0,5,0,0,0,0,['BUY_CANDY'],1,,,"(3, 4),",,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,0,0,"(3,5,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,1,1,109,109,109,0,Control,4,58,6,3,1,"10,",6,6,0,0,5,3,15,3,2,218,1,0,6,0,0,0,1,[],1,"2,",,,"(4,1),",0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,1,I),",0,"(3,5,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1,1,110,110,110,0,Control,4,58,6,3,0,,6,6,0,0,5,3,15,3,0,221,0,0,6,0,0,0,1,[],0,,,,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,1,I),",0,"(3,5,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,1,111,111,111,0,Control,4,58,6,3,0,,6,6,0,0,5,3,15,3,0,224,0,0,6,0,0,0,1,['BUY_CANDY'],1,,,,,0,0,,,"(-3,+6),",0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,1,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,1,112,112,112,0,Control,4,58,6,3,0,,6,6,0,0,5,5,15,3,0,227,0,0,6,0,0,0,0,[],1,,,"(6, 2),",,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,3,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,1,1,113,113,113,0,Control,4,58,6,3,0,,6,6,0,0,5,5,15,3,0,230,0,0,6,0,0,0,0,[],0,,,,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,3,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,1,114,114,114,0,Control,4,60,6,3,0,,6,6,0,0,5,5,15,3,2,231,0,0,6,0,0,0,1,[],1,"2,",,,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,3,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1,1,115,115,115,0,Control,4,60,6,3,0,,6,6,0,0,5,5,15,3,0,234,0,0,6,0,0,0,1,[],0,,,,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,3,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,1,116,116,116,0,Control,4,62,6,3,0,,6,6,0,0,5,5,15,3,2,235,0,0,6,0,0,0,2,[],1,"2,",,,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,3,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,1,1,117,117,117,0,Control,4,62,6,3,0,,6,6,0,0,5,5,15,3,0,238,0,0,6,0,0,0,1,['BUY_CANDY'],1,,"3,",,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,3,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1,1,118,118,118,0,Control,4,62,6,3,0,,6,6,0,0,5,5,15,3,0,241,0,0,6,0,0,0,1,['BUY_CANDY'],0,,,,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,3,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1,1,119,119,119,0,Control,4,62,6,3,0,,6,6,0,0,5,9,15,3,0,244,0,0,6,0,0,0,0,[],1,,,"(6, 3),",,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,1,1,120,120,120,0,Control,4,64,6,3,0,,6,6,0,0,5,9,15,3,2,245,0,0,6,0,0,0,1,[],1,"2,",,,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,1,1,121,121,121,0,Control,4,64,6,3,0,,6,6,0,0,5,9,15,3,0,248,0,0,6,0,0,0,1,[],0,,,,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,1,1,122,122,122,0,Control,5,66,6,3,0,,6,6,0,0,5,9,15,16,2,262,0,0,6,0,0,0,2,[],1,"2,",,,,1,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,1,1,123,123,123,0,Control,5,66,6,3,0,,6,6,0,0,5,9,15,3,0,265,0,0,6,0,0,0,2,[],0,,,,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,1,1,124,124,124,0,Control,5,66,6,3,0,,6,6,0,0,5,9,15,3,0,268,0,0,6,0,0,0,1,['BUY_CANDY'],1,,"3,",,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,1,1,125,125,125,0,Control,5,68,6,3,0,,6,6,0,0,5,9,15,3,2,269,0,0,6,0,0,0,2,[],1,"2,",,,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,1,1,126,126,126,0,Control,5,70,6,3,0,,6,6,0,0,5,9,15,3,2,270,0,0,6,0,0,0,3,[],1,"2,",,,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,1,1,127,127,127,0,Control,5,70,6,3,0,,6,6,0,0,5,9,15,3,0,273,0,0,6,0,0,0,2,['BUY_CANDY'],1,,"3,",,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,1,1,128,128,128,0,Control,5,70,6,3,0,,6,6,0,0,5,9,15,3,0,276,0,0,6,0,0,0,2,['BUY_CANDY'],0,,,,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,1,129,129,129,0,Control,5,70,6,3,0,,6,6,0,0,5,9,15,3,0,279,0,0,6,0,0,0,1,[],1,,"4,",,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,1,1,130,130,130,0,Control,5,70,6,3,0,,6,6,0,0,5,17,15,3,0,282,0,0,6,0,0,0,0,['BUY_CANDY'],1,,,"(4, 4),",,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,5,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,1,131,131,131,0,Control,5,70,6,3,0,,6,6,0,0,5,17,15,3,0,285,0,0,6,0,0,0,0,['BUY_CANDY'],0,,,,,0,0,,,,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,5,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1,1,132,132,132,0,Control,5,72,7,3,1,"2,",6,6,0,0,6,2,15,3,2,286,1,0,7,0,0,0,1,[],1,"2,",,,"(5,1),",0,0,,,,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"(7,1,I),",0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,5,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,1,1,133,133,133,0,Control,5,72,7,3,0,,6,6,0,0,6,2,15,3,0,289,0,0,7,0,0,0,1,['BUY_CANDY'],1,,,,,0,0,,,"(-4,+7),",0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"(7,1,S),",0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,5,I),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,1,1,134,134,134,0,Control,5,72,7,3,0,,6,6,0,0,6,2,15,3,0,292,0,0,7,0,0,0,1,['BUY_CANDY'],0,,,,,0,0,,,,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"(7,1,S),",0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,5,I),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1,1,135,135,135,0,Control,5,72,7,3,0,,6,6,0,0,6,4,15,3,0,295,0,0,7,0,0,0,0,[],1,,,"(7, 2),",,0,0,,,,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"(7,3,S),",0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,5,I),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,1,1,136,136,136,0,Control,5,74,7,3,0,,6,6,0,0,6,4,15,3,2,296,0,0,7,0,0,0,1,[],1,"2,",,,,0,0,,,,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"(7,3,S),",0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,5,I),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,1,1,137,137,137,0,Control,5,74,7,3,0,,6,6,0,0,6,4,15,3,0,299,0,0,7,0,0,0,1,[],0,,,,,0,0,,,,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"(7,3,S),",0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,5,I),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,1,1,138,138,138,0,Control,5,76,7,3,0,,6,6,0,0,6,4,15,3,2,300,0,0,7,0,0,0,2,[],1,"2,",,,,0,0,,,,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"(7,3,S),",0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,5,I),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,1,1,139,139,139,0,Control,5,76,7,3,0,,6,6,0,0,6,4,15,3,0,303,0,0,7,0,0,0,1,['BUY_CANDY'],1,,"3,",,,0,0,,,,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"(7,3,S),",0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,5,I),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1,1,140,140,140,0,Control,5,76,7,3,0,,6,6,0,0,6,4,15,3,0,306,0,0,7,0,0,0,1,['BUY_CANDY'],0,,,,,0,0,,,,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"(7,3,S),",0,0,0,0,"(5,4,S),","(1,5,I),",0,"(6,4,S),",0,"(3,5,I),",0,"(4,5,I),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
